,Text,label
1041,حفلة فلاح خطية أبدعت، الله يحفظلهم.,Iraqi
1042,خلصت قراءة الكتاب الي معاي، كان رهيب.  ,Levantine
1043,تسديد الفواتير أونلاين بقى راحة كبيرة الصراحة.  ,Egyptian
1044,بتاع محل الموبايلات نفخني في سعر الشاحن.  ,Egyptian
1045,عايز أجيب دهب أكتر شايف السهم مانفعش.  ,Egyptian
1046,البحر في الدوحة يهبل، لون الماي يسحر.  ,Gulf
1047,شو في من مناسبات قريبة عندكم؟  ,Levantine
1048,بدي أغير العملة قبل السفر.  ,Levantine
1049,كيف بقدر أعمل فيديو مثل هالفيديو على تيكتوك؟  ,Levantine
1050,ما خبصت شسوي ويا موظفي المديرية؟,Iraqi
1051,هالبرنامج التعليمي يوفر كورسات مجانية كلش فادتني.,Iraqi
1052,الشركة قدمتلي علاوة مالية ممتازة.  ,Levantine
1053,حوايج العرس كلها خلصت وضل بس نص كلوم.,Levantine
1054,الناس عم بتحضر للسفر بسبب الإجازة.  ,Levantine
1055,كازا أنفا قتلك لفيراس فالحوت والما بين البينات.  ,Maghrebi
1056,الفكة دايمًا مش موجودة امتى هنلاقيها؟  ,Egyptian
1057,البارحة اشتريّت كتاب عن تاريخ بغداد.,Iraqi
1058,جهزت ملفاتي التعليمية الليلة.,Gulf
1059,كان يقظة، حجزنا المسرح للعرض الجري.  ,Levantine
1060,كل أغاني الصيف تنزل وتخلينا في أجواء الفرح.,Gulf
1061,الله يحفظ الاستثمار لنا من كل مكروه!,Gulf
1062,بسيم بلاقوا بالورق تلاح.  ,Maghrebi
1063,كيف كان الطقس بجرش اليوم؟,Levantine
1064,نلتقي في مجلس جدي كل خميس نتبادل الأخبار.  ,Gulf
1065,جتني حلول اقتصادية مفيدة للمشاكل.  ,Levantine
1066,حبينا نعمل رياضة ركوب الأمواج في الغردقة.,Egyptian
1067,راحتي في الصيف أني أقرأ كتب كتير.,Egyptian
1068,امتحان الفيزياء كان تحفة بس صعب شوية.,Egyptian
1069,الأسواق التقليدية في القاهرة تقدم جماليات ثقافية فريدة.,Egyptian
1070,محتاج أحد يساعدني بمشروع شغلي الجاي.  ,Iraqi
1071,الكومبيوتر ديالي تعطل خاصني نجددو.,Maghrebi
1072,المطبخ العراقي يعكس تنوع الثقافات والتاريخ الغني للبلد.  ,Iraqi
1073,المواسم الزراعية تتأثر بتغير المناخ والوضع صار يطلب تدخلات سريعة.  ,Gulf
1074,الباحة توضّح لي بأنّ التجارة كتفرض.,Maghrebi
1075,المغامرة للشباب تتضمن حضور خدع جديدة.,Iraqi
1076,الفيديو كليب تحت الماء كان فكرة مبتكرة وجديدة.,Gulf
1077,امبارح كان فيه عاصفة رملية قوية.  ,Egyptian
1078,نادية دومها معي وفرحتها تضيف لي جمال الحياة.  ,Gulf
1079,زعلت لما الهارد ديسك وقع وكل حاجتي ضاعت.  ,Egyptian
1080,الليلة كنحتفلوا بزواج خيتي.  ,Maghrebi
1081,المدرسة بتعمل معارض فنية متنوعة.,Egyptian
1082,احتفظ بتنظيم وقتك لنجاحك.  ,Gulf
1083,استلمت مكافأة بس شراح أسوي بيها؟  ,Iraqi
1084,من أروع الأفلام السورية، مرحبا يا ماما.  ,Levantine
1085,طمّنّي، مفيش مشكلة في الشبكة في البيت صح؟  ,Egyptian
1086,الشوارع كانت مزحمة بسبب المطر.,Iraqi
1087,منو ناشط ضخمة مثل رامز جلال؟  ,Levantine
1088,المدير يقيمنا كل نصف سنة.  ,Iraqi
1089,افتتاح مهرجان بغداد السينمائي كان فد شي راقي.,Iraqi
1090,أنا مترشح لتقدير، مبسوط كثير.  ,Gulf
1091,تطورت الخدمات الصحية بمستشفياتنا والكل يثني على الجهود.  ,Gulf
1092,شلون بيه راتب الإجازة؟  ,Iraqi
1093,طريق العرائش عامرة بجمال الطبيعة المغربية.  ,Maghrebi
1094,مسارنا الدراسي كيبقى في الذهنية ديالينا.  ,Maghrebi
1095,بالكاسيت مال ذيچ الأيام جنت أسجل أغاني لعدنان البستاني.,Iraqi
1096,ابتسمنا لما شُفنا الصور الذكريات.  ,Egyptian
1097,غير كنصيد للطايج.,Maghrebi
1098,قاطعوا وصلة الانترنت المغشوشة، بدلتها بأضمن.,Iraqi
1099,التعليم عن بعد يعطيني مرونة أكبر.,Gulf
1100,اليوم اتفهّمت شي مهم، الصحة أهم من المال.  ,Levantine
1101,بلشنا خطة لتزين حديقة البيت.,Iraqi
1102,فن المسرح دايمًا ليه مكانته.  ,Egyptian
1103,ملوحة مال البحر، نسيت جو البيت؟,Iraqi
1104,مش معايا فكة، حد يقدر يهادي لي عشان أصرف.  ,Egyptian
1105,الشريط الأحمر بمثابة إنذار عندما يخلص النت.  ,Levantine
1106,الأغاني القديمة بتخلي الواحد يروح للزمن الجميل.  ,Egyptian
1107,هاديك اللحظة أعودو بكثرة التفاصيل المسرحية.  ,Maghrebi
1108,صلحوا الخلافات بينكم.,Iraqi
1109,عايز أشوف اللاعيبة في المباراة اللي هاهتزع السبت.,Egyptian
1110,ما لحقت أشتري، السعر زاد فجأة.  ,Levantine
1111,محبتهم بتقرق قلوبنا من طيبة قلوبها.,Levantine
1112,ذاكرة الغناء برائحة الشام.  ,Levantine
1113,أحلى شيء صار هو التخطيط الرقمي للمشاريع.,Iraqi
1114,عندي مشروع صغير أفكر أنفذه الأسبوع الجاي.,Gulf
1115,حضر المحاضرة بتركيز، رح تستفيد كتير.  ,Levantine
1116,تأكدت من تحديث برنامج الأمان لحمايتي من الفيروسات الجديدة.  ,Gulf
1117,النية الصافية والتقدير للناس الخير.,Maghrebi
1118,هل حضرت مهرجان الأغنية الشعبية بالخليج؟,Gulf
1119,الأوبرا في القاهرة بتقدم عروض ثقافية رهيبة.,Egyptian
1120,الطرق زحمة بسبب الإصلاحات دي كل يوم.  ,Egyptian
1121,حبست الحليب من دابا، كندير ريجيم.  ,Maghrebi
1122,دراسة الرياضيات تحتاج تركيز عالي.  ,Iraqi
1123,مشيتي الفليبورد باش تطيتي نوامير زملاء؟  ,Maghrebi
1124,يا ريت ندبر أمورنا بدون ديون كتير.  ,Levantine
1125,ذاك اليوم بالتلفزيون حاطي مسلسل عراقي قديم، ذكرني بأيام زمان.,Iraqi
1126,الطيار يتقاطع بيانات الهلاء.  ,Maghrebi
1127,في أي مول تلقى الأحذية الجلدية؟  ,Gulf
1128,كلنا بنستنى انطلاق النشاط الصيفي بالجامعة.  ,Levantine
1129,هاد العام كنت غادية نزور الشلالات فاوزود.  ,Maghrebi
1130,السبورة كانت مليانة بالمعادلات النهاردة.,Egyptian
1131,يا ترى الشركة بتوسع بالسوق المحلي؟  ,Iraqi
1132,اللي يعزك يشيل عنك.,Egyptian
1133,السما الزرقا بتفتح الأمل ببداية جديدة.  ,Levantine
1134,سمحت مول الحافي غير يهيم كورول.  ,Maghrebi
1135,اللي بيحب الدراما دايمًا له طعمة.  ,Egyptian
1136,الجو العام فالصف كيكون ديما مريح.  ,Maghrebi
1137,الأستاذ سالنا أسئلة صعبة جدا في الامتحان.,Egyptian
1138,احتاج أشتري بعض الأدوات من مكتبة الجامعة.,Gulf
1139,البشت السعودي له هيبة.  ,Gulf
1140,Green March كيخلي المزيان كيهدرو كلشي فالمغرب.  ,Maghrebi
1141,ايموشن القلب مش موجود عندك؟ طيب جرب تفعيل الابديت الجديد.  ,Egyptian
1142,فيه آداة جديدة لتنظيف الموبايلات بعمق.  ,Egyptian
1143,المرتبة اللي جاي أقل من اللي كنت متوقعه.  ,Egyptian
1144,خلنا نحضر مباريات الكرة الأسبوع الجاي.  ,Gulf
1145,الناس كيقولو أن الأوراق المالية زادت قيمةً.,Maghrebi
1146,المحبة بدون مصلحة هي الصداقة الحقيقية.,Egyptian
1147,الإسبوع اللي فات كنت عند خالي.  ,Egyptian
1148,ذاك اليوم شفت مسلسل على اليوتيوب ما ينمل منه.,Iraqi
1149,بكرة يوم العطل نشوف لنا فيلم.  ,Gulf
1150,البرج اللي في وسط المدينة بيوفر إطلالة مذهلة على القاهرة.,Egyptian
1151,الأولاد غريبة ليه الشبع والشرطة.  ,Egyptian
1152,نقرا وندوّن الملاحظات لمراجعة.  ,Maghrebi
1153,شركة الكهرباء عملت إنقطاع لمدة طويلة اليوم.  ,Levantine
1154,ما عندي شي يسوى شي، إنتي شو؟  ,Levantine
1155,كل شي كيعرف حنا كنبغيو الخير للناس.  ,Maghrebi
1156,الحين نقدر نوصل للنت في الأماكن العامة بسهولة.  ,Gulf
1157,الشيخ أعلن عن مبادرات تمويلية للشباب.,Gulf
1158,كيقولو الصيف الجاي غادي يكون حريق.  ,Maghrebi
1159,واش كاين تطبيق لتوجيه السياراة فالمغرب بحال جي بي إس؟,Maghrebi
1160,دايماً اتعلم حاجة جديدة.  ,Egyptian
1161,التقنيات الحديثة تساهم بحل مشاكل كثيرة بالمجتمع.  ,Gulf
1162,عملت دراسة تقارن بين الكلية والمدرسة.,Egyptian
1163,وينكم يا جماعة؟ شكثر طولتوا.,Iraqi
1164,سمعت عن الزيادة اللي نزلت في المرتبات؟  ,Egyptian
1165,لحّين الكل قاعد يشتغل من المنزل، لابد نحسّن عالـ VPN.,Iraqi
1166,اليوم كله اجتماعات وعندك شغل مكوم.  ,Iraqi
1167,النقص بالتزير لازم يزيد.  ,Iraqi
1168,شكون قال الحب غير للعشاق؟  ,Maghrebi
1169,الأجواء بالليل على الشاطئ خورفكان تغيير نفسي.  ,Gulf
1170,تعرفون محل خبز مسقط؟  ,Gulf
1171,تغيير جو بالمزرعة يوم الأحد، جاي معنا؟,Levantine
1172,اليوم أريد أروح السوق أشتري شوية خضراوات.,Iraqi
1173,مراكش بحال لغافور الجنوب ديال  المغربية.  ,Maghrebi
1174,أطفال العائلات وبضئي الزدحة لبنزار.  ,Maghrebi
1175,لكرتة سلتتها؟  ,Maghrebi
1176,الزراعة الرقمية بتاخذ احسن بالاعتبار بدراسات الشركه.  ,Levantine
1177,الحكومة تعمل على اللعب والصحة، وبالأخص الشباب.,Iraqi
1178,أنا دا أدرس بالجامعة المستنصرية.  ,Iraqi
1179,خلقت نقاشات في جميع المواقع، لاكتشاف القدرة.,Iraqi
1180,أول مرة تفكرت كيفاش التعلم كيغير شخصية الانسان.  ,Maghrebi
1181,إحساس الشتاء رائع الصبح.  ,Egyptian
1182,النجوم دايمًا ليها بريق خاص بها في الحفلات.  ,Egyptian
1183,خلص شغلك وبعدين رح نطلع نعمل شوي الرياضة.  ,Levantine
1184,سمعت فيه رحلة تعليمية بتنظم قريب.,Gulf
1185,ودي خبر سمعته الحلو عنك.  ,Egyptian
1186,الطنجرة ماشي باراها، كنجةديها.,Maghrebi
1187,اي استنى شوي، الدنيا فاضية.  ,Levantine
1188,دفاير حلّية واجبات كل المواد.  ,Iraqi
1189,خايب الحال، كاينة أزمة فالسوق.  ,Maghrebi
1190,ليش اليوم ما شايلة نفسچ؟,Iraqi
1191,الشوارع المتروسة بأسواق تعطي دافع للشعب.,Iraqi
1192,لعبة الشطرنج بين الشباب ڊيوم تسونجو بالمنتدى.,Iraqi
1193,التقاط الصورة المعروفة ديال الحفلات الذكية دابا فالمارشي.,Maghrebi
1194,أريد أروح أربيل أتونس هناك شوية.  ,Iraqi
1195,قهوتي اليوم باردة.,Levantine
1196,الدرهم انخفض مقابل الدولار اليوم.,Gulf
1197,قاعد أحمل أفلام ليش هالإنترنت بطىء؟  ,Levantine
1198,يا زين جمعتنا وفرحتنا.,Iraqi
1199,الجو الفنّي بالمدينة انعكس بفن الجرافيتي اللي ابتدى يظهر.  ,Gulf
